key,season,league,team,avg_att,max_att,min_att,total_att,finish,games_played,points,wins,draws,losses,goals_for,goals_against,goal_diff
French Ligue 1|RC Lens|2014/15,2014/15,French Ligue 1,RC Lens,17205,70785,7468,326900,19,38,32,8,8,22,33,60,-27
French Ligue 1|RC Lens|2014/15,2014/15,French Ligue 1,RC Lens,17205,70785,7468,326900,20,19,22,6,4,9,15,23,-8
French Ligue 1|RC Lens|2014/15,2014/15,French Ligue 1,RC Lens,17205,70785,7468,326900,19,19,10,2,4,13,18,37,-19
French Ligue 1|En Avant Guingamp|2014/15,2014/15,French Ligue 1,En Avant Guingamp,14934,17636,12712,283753,10,38,49,15,4,19,41,55,-14
French Ligue 1|En Avant Guingamp|2014/15,2014/15,French Ligue 1,En Avant Guingamp,14934,17636,12712,283753,13,19,28,9,1,9,23,25,-2
French Ligue 1|En Avant Guingamp|2014/15,2014/15,French Ligue 1,En Avant Guingamp,14934,17636,12712,283753,11,19,21,6,3,10,18,30,-12
French Ligue 1|Caen|2014/15,2014/15,French Ligue 1,Caen,16550,20501,12664,281352,13,38,46,12,10,16,54,55,-1
French Ligue 1|Caen|2014/15,2014/15,French Ligue 1,Caen,16550,20501,12664,281352,15,19,24,7,3,9,26,25,1
French Ligue 1|Caen|2014/15,2014/15,French Ligue 1,Caen,16550,20501,12664,281352,7,19,22,5,7,7,28,30,-2
French Ligue 1|Stade Reims|2014/15,2014/15,French Ligue 1,Stade Reims,14107,19270,11011,268036,15,38,44,12,8,18,47,66,-19
French Ligue 1|Stade Reims|2014/15,2014/15,French Ligue 1,Stade Reims,14107,19270,11011,268036,14,19,27,8,3,8,24,29,-5
French Ligue 1|Stade Reims|2014/15,2014/15,French Ligue 1,Stade Reims,14107,19270,11011,268036,15,19,17,4,5,10,23,37,-14
French Ligue 1|Toulouse|2014/15,2014/15,French Ligue 1,Toulouse,15265,20762,9978,259503,17,38,42,12,6,20,43,64,-21
French Ligue 1|Toulouse|2014/15,2014/15,French Ligue 1,Toulouse,15265,20762,9978,259503,10,19,30,8,6,5,28,29,-1
French Ligue 1|Toulouse|2014/15,2014/15,French Ligue 1,Toulouse,15265,20762,9978,259503,18,19,12,4,-,15,15,35,-20
French Ligue 1|Lorient|2014/15,2014/15,French Ligue 1,Lorient,13544,16143,11058,257339,16,38,43,12,7,19,44,50,-6
French Ligue 1|Lorient|2014/15,2014/15,French Ligue 1,Lorient,13544,16143,11058,257339,17,19,23,6,5,8,17,17,0
French Ligue 1|Lorient|2014/15,2014/15,French Ligue 1,Lorient,13544,16143,11058,257339,12,19,20,6,2,11,27,33,-6
French Ligue 1|Montpellier HSC|2014/15,2014/15,French Ligue 1,Montpellier HSC,13071,27930,8440,248341,7,38,56,16,8,14,46,39,7
French Ligue 1|Montpellier HSC|2014/15,2014/15,French Ligue 1,Montpellier HSC,13071,27930,8440,248341,7,19,35,11,2,6,30,21,9
French Ligue 1|Montpellier HSC|2014/15,2014/15,French Ligue 1,Montpellier HSC,13071,27930,8440,248341,9,19,21,5,6,8,16,18,-2
French Ligue 1|SC Bastia|2014/15,2014/15,French Ligue 1,SC Bastia,12804,15537,10902,230463,12,38,47,12,11,15,37,46,-9
French Ligue 1|SC Bastia|2014/15,2014/15,French Ligue 1,SC Bastia,12804,15537,10902,230463,9,19,31,8,7,4,24,18,6
French Ligue 1|SC Bastia|2014/15,2014/15,French Ligue 1,SC Bastia,12804,15537,10902,230463,16,19,16,4,4,11,13,28,-15
French Ligue 1|Evian Thonon Gaillard|2014/15,2014/15,French Ligue 1,Evian Thonon Gaillard,10811,14600,7643,205403,18,38,37,11,4,23,41,62,-21
French Ligue 1|Evian Thonon Gaillard|2014/15,2014/15,French Ligue 1,Evian Thonon Gaillard,10811,14600,7643,205403,18,19,23,7,2,10,20,25,-5
French Ligue 1|Evian Thonon Gaillard|2014/15,2014/15,French Ligue 1,Evian Thonon Gaillard,10811,14600,7643,205403,17,19,14,4,2,13,21,37,-16
French Ligue 1|AS Monaco|2014/15,2014/15,French Ligue 1,AS Monaco,7811,13960,5488,148415,3,38,71,20,11,7,51,26,25
French Ligue 1|AS Monaco|2014/15,2014/15,French Ligue 1,AS Monaco,7811,13960,5488,148415,8,19,33,8,9,2,23,10,13
French Ligue 1|AS Monaco|2014/15,2014/15,French Ligue 1,AS Monaco,7811,13960,5488,148415,1,19,38,12,2,5,28,16,12
Eredivisie|AFC Ajax|2014/15,2014/15,Eredivisie,AFC Ajax,49403,52472,39943,839854,2,34,71,21,8,5,69,29,40
Eredivisie|AFC Ajax|2014/15,2014/15,Eredivisie,AFC Ajax,49403,52472,39943,839854,2,17,39,12,3,2,37,11,26
Eredivisie|AFC Ajax|2014/15,2014/15,Eredivisie,AFC Ajax,49403,52472,39943,839854,2,17,32,9,5,3,32,18,14
Eredivisie|Feyenoord|2014/15,2014/15,Eredivisie,Feyenoord,45507,48500,42500,773627,4,34,59,17,8,9,56,39,17
Eredivisie|Feyenoord|2014/15,2014/15,Eredivisie,Feyenoord,45507,48500,42500,773627,5,17,32,10,2,5,31,20,11
Eredivisie|Feyenoord|2014/15,2014/15,Eredivisie,Feyenoord,45507,48500,42500,773627,4,17,27,7,6,4,25,19,6
Eredivisie|PSV Eindhoven|2014/15,2014/15,Eredivisie,PSV Eindhoven,32529,35000,30200,553000,1,34,88,29,1,4,92,31,61
Eredivisie|PSV Eindhoven|2014/15,2014/15,Eredivisie,PSV Eindhoven,32529,35000,30200,553000,1,17,48,16,-,1,50,12,38
Eredivisie|PSV Eindhoven|2014/15,2014/15,Eredivisie,PSV Eindhoven,32529,35000,30200,553000,1,17,40,13,1,3,42,19,23
Eredivisie|FC Twente|2014/15,2014/15,Eredivisie,FC Twente,28494,30000,27100,484400,10,34,43,13,10,11,56,51,5
Eredivisie|FC Twente|2014/15,2014/15,Eredivisie,FC Twente,28494,30000,27100,484400,11,17,28,8,4,5,26,23,3
Eredivisie|FC Twente|2014/15,2014/15,Eredivisie,FC Twente,28494,30000,27100,484400,6,17,21,5,6,6,30,28,2
Eredivisie|SC Heerenveen|2014/15,2014/15,Eredivisie,SC Heerenveen,24296,27224,22000,413034,7,34,50,13,11,10,53,46,7
Eredivisie|SC Heerenveen|2014/15,2014/15,Eredivisie,SC Heerenveen,24296,27224,22000,413034,7,17,29,8,5,4,33,21,12
Eredivisie|SC Heerenveen|2014/15,2014/15,Eredivisie,SC Heerenveen,24296,27224,22000,413034,7,17,21,5,6,6,20,25,-5
Eredivisie|FC Groningen|2014/15,2014/15,Eredivisie,FC Groningen,20193,21821,18692,343283,8,34,46,11,13,10,49,53,-4
Eredivisie|FC Groningen|2014/15,2014/15,Eredivisie,FC Groningen,20193,21821,18692,343283,8,17,29,7,8,2,26,18,8
Eredivisie|FC Groningen|2014/15,2014/15,Eredivisie,FC Groningen,20193,21821,18692,343283,11,17,17,4,5,8,23,35,-12
Eredivisie|NAC Breda|2014/15,2014/15,Eredivisie,NAC Breda,18065,19000,16500,307100,16,34,28,6,10,18,36,68,-32
Eredivisie|NAC Breda|2014/15,2014/15,Eredivisie,NAC Breda,18065,19000,16500,307100,17,17,14,3,5,9,19,32,-13
Eredivisie|NAC Breda|2014/15,2014/15,Eredivisie,NAC Breda,18065,19000,16500,307100,15,17,14,3,5,9,17,36,-19
Eredivisie|Vitesse Arnhem|2014/15,2014/15,Eredivisie,Vitesse Arnhem,17149,23381,13231,291532,5,34,58,16,10,8,66,42,24
Eredivisie|Vitesse Arnhem|2014/15,2014/15,Eredivisie,Vitesse Arnhem,17149,23381,13231,291532,4,17,32,8,8,1,36,17,19
Eredivisie|Vitesse Arnhem|2014/15,2014/15,Eredivisie,Vitesse Arnhem,17149,23381,13231,291532,5,17,26,8,2,7,30,25,5
Eredivisie|FC Utrecht|2014/15,2014/15,Eredivisie,FC Utrecht,16661,20046,14010,283235,11,34,41,11,8,15,60,62,-2
Eredivisie|FC Utrecht|2014/15,2014/15,Eredivisie,FC Utrecht,16661,20046,14010,283235,13,17,22,6,4,7,32,31,1
Eredivisie|FC Utrecht|2014/15,2014/15,Eredivisie,FC Utrecht,16661,20046,14010,283235,8,17,19,5,4,8,28,31,-3
Eredivisie|AZ Alkmaar|2014/15,2014/15,Eredivisie,AZ Alkmaar,15512,17081,14512,263701,3,34,62,19,5,10,62,56,6
Eredivisie|AZ Alkmaar|2014/15,2014/15,Eredivisie,AZ Alkmaar,15512,17081,14512,263701,6,17,30,9,3,5,30,27,3
Eredivisie|AZ Alkmaar|2014/15,2014/15,Eredivisie,AZ Alkmaar,15512,17081,14512,263701,3,17,32,10,2,5,32,29,3
Eredivisie|PEC Zwolle|2014/15,2014/15,Eredivisie,PEC Zwolle,12213,12500,11430,207614,6,34,53,16,5,13,59,43,16
Eredivisie|PEC Zwolle|2014/15,2014/15,Eredivisie,PEC Zwolle,12213,12500,11430,207614,3,17,37,11,4,2,40,15,25
Eredivisie|PEC Zwolle|2014/15,2014/15,Eredivisie,PEC Zwolle,12213,12500,11430,207614,12,17,16,5,1,11,19,28,-9
Eredivisie|Willem II Tilburg|2014/15,2014/15,Eredivisie,Willem II Tilburg,12035,14500,9471,204588,9,34,46,13,7,14,46,50,-4
Eredivisie|Willem II Tilburg|2014/15,2014/15,Eredivisie,Willem II Tilburg,12035,14500,9471,204588,9,17,29,8,5,4,25,22,3
Eredivisie|Willem II Tilburg|2014/15,2014/15,Eredivisie,Willem II Tilburg,12035,14500,9471,204588,10,17,17,5,2,10,21,28,-7
Eredivisie|ADO Den Haag|2014/15,2014/15,Eredivisie,ADO Den Haag,11970,14937,10021,203492,13,34,37,9,10,15,44,53,-9
Eredivisie|ADO Den Haag|2014/15,2014/15,Eredivisie,ADO Den Haag,11970,14937,10021,203492,10,17,28,8,4,5,30,23,7
Eredivisie|ADO Den Haag|2014/15,2014/15,Eredivisie,ADO Den Haag,11970,14937,10021,203492,17,17,9,1,6,10,14,30,-16
Eredivisie|SC Cambuur|2014/15,2014/15,Eredivisie,SC Cambuur,9819,11230,9279,166921,12,34,41,11,8,15,46,56,-10
Eredivisie|SC Cambuur|2014/15,2014/15,Eredivisie,SC Cambuur,9819,11230,9279,166921,12,17,26,8,2,7,25,22,3
Eredivisie|SC Cambuur|2014/15,2014/15,Eredivisie,SC Cambuur,9819,11230,9279,166921,14,17,15,3,6,8,21,34,-13
Eredivisie|Heracles Almelo|2014/15,2014/15,Eredivisie,Heracles Almelo,8305,8500,8115,141181,14,34,37,11,4,19,47,64,-17
Eredivisie|Heracles Almelo|2014/15,2014/15,Eredivisie,Heracles Almelo,8305,8500,8115,141181,14,17,19,5,4,8,23,29,-6
Eredivisie|Heracles Almelo|2014/15,2014/15,Eredivisie,Heracles Almelo,8305,8500,8115,141181,9,17,18,6,-,11,24,35,-11
Eredivisie|Go Ahead Eagles|2014/15,2014/15,Eredivisie,Go Ahead Eagles,7900,8011,7592,134302,17,34,27,7,6,21,29,59,-30
Eredivisie|Go Ahead Eagles|2014/15,2014/15,Eredivisie,Go Ahead Eagles,7900,8011,7592,134302,16,17,15,4,3,10,14,29,-15
Eredivisie|Go Ahead Eagles|2014/15,2014/15,Eredivisie,Go Ahead Eagles,7900,8011,7592,134302,16,17,12,3,3,11,15,30,-15
Eredivisie|FC Dordrecht|2014/15,2014/15,Eredivisie,FC Dordrecht,3872,4235,3625,65821,18,34,20,4,8,22,24,76,-52
Eredivisie|FC Dordrecht|2014/15,2014/15,Eredivisie,FC Dordrecht,3872,4235,3625,65821,18,17,13,3,4,10,15,34,-19
Eredivisie|FC Dordrecht|2014/15,2014/15,Eredivisie,FC Dordrecht,3872,4235,3625,65821,18,17,7,1,4,12,9,42,-33
Eredivisie|SBV Excelsior|2014/15,2014/15,Eredivisie,SBV Excelsior,3512,3600,3149,59705,15,34,32,6,14,14,47,63,-16
Eredivisie|SBV Excelsior|2014/15,2014/15,Eredivisie,SBV Excelsior,3512,3600,3149,59705,15,17,17,4,5,8,26,37,-11
Eredivisie|SBV Excelsior|2014/15,2014/15,Eredivisie,SBV Excelsior,3512,3600,3149,59705,13,17,15,2,9,6,21,26,-5
Serie A|AS Roma|2014/15,2014/15,Serie A,AS Roma,40339,55651,33250,766433,2,38,71,19,14,5,54,30,24
Serie A|AS Roma|2014/15,2014/15,Serie A,AS Roma,40339,55651,33250,766433,4,19,37,10,7,2,31,14,17
Serie A|AS Roma|2014/15,2014/15,Serie A,AS Roma,40339,55651,33250,766433,2,19,34,9,7,3,23,16,7
Serie A|Juventus|2014/15,2014/15,Serie A,Juventus,38468,40485,36027,730888,1,38,87,26,9,3,72,24,48
Serie A|Juventus|2014/15,2014/15,Serie A,Juventus,38468,40485,36027,730888,1,19,51,16,3,-,45,11,34
Serie A|Juventus|2014/15,2014/15,Serie A,Juventus,38468,40485,36027,730888,1,19,36,10,6,3,27,13,14
Serie A|AC Milan|2014/15,2014/15,Serie A,AC Milan,37786,80000,24396,717941,10,38,50,12,14,12,55,50,5
Serie A|AC Milan|2014/15,2014/15,Serie A,AC Milan,37786,80000,24396,717941,9,19,30,8,6,5,29,19,10
Serie A|AC Milan|2014/15,2014/15,Serie A,AC Milan,37786,80000,24396,717941,11,19,20,4,8,7,26,31,-5
Serie A|Internazionale|2014/15,2014/15,Serie A,Internazionale,37644,74022,20000,715234,8,38,55,14,13,11,59,48,11
Serie A|Internazionale|2014/15,2014/15,Serie A,Internazionale,37644,74022,20000,715234,12,19,28,7,7,5,33,23,10
Serie A|Internazionale|2014/15,2014/15,Serie A,Internazionale,37644,74022,20000,715234,5,19,27,7,6,6,26,25,1
Serie A|SS Lazio|2014/15,2014/15,Serie A,SS Lazio,35143,55000,24477,667712,3,38,69,21,6,11,71,38,33
Serie A|SS Lazio|2014/15,2014/15,Serie A,SS Lazio,35143,55000,24477,667712,3,19,37,12,1,6,40,18,22
Serie A|SS Lazio|2014/15,2014/15,Serie A,SS Lazio,35143,55000,24477,667712,3,19,32,9,5,5,31,20,11
Serie A|Napoli|2014/15,2014/15,Serie A,Napoli,31066,53006,18521,590254,5,38,63,18,9,11,70,54,16
Serie A|Napoli|2014/15,2014/15,Serie A,Napoli,31066,53006,18521,590254,2,19,38,11,5,3,46,28,18
Serie A|Napoli|2014/15,2014/15,Serie A,Napoli,31066,53006,18521,590254,7,19,25,7,4,8,24,26,-2
Serie A|Fiorentina|2014/15,2014/15,Serie A,Fiorentina,31005,38160,27000,589092,4,38,64,18,10,10,61,46,15
Serie A|Fiorentina|2014/15,2014/15,Serie A,Fiorentina,31005,38160,27000,589092,5,19,33,9,6,4,30,17,13
Serie A|Fiorentina|2014/15,2014/15,Serie A,Fiorentina,31005,38160,27000,589092,4,19,31,9,4,6,31,29,2
Serie A|Sampdoria|2014/15,2014/15,Serie A,Sampdoria,21793,30585,19346,414065,7,38,56,13,17,8,47,42,5
Serie A|Sampdoria|2014/15,2014/15,Serie A,Sampdoria,21793,30585,19346,414065,8,19,31,7,10,2,22,15,7
Serie A|Sampdoria|2014/15,2014/15,Serie A,Sampdoria,21793,30585,19346,414065,6,19,25,6,7,6,25,27,-2
Serie A|Genoa|2014/15,2014/15,Serie A,Genoa,20297,29800,16500,385637,6,38,57,15,12,11,61,47,14
Serie A|Genoa|2014/15,2014/15,Serie A,Genoa,20297,29800,16500,385637,6,19,33,9,6,4,33,21,12
Serie A|Genoa|2014/15,2014/15,Serie A,Genoa,20297,29800,16500,385637,8,19,24,6,6,7,28,26,2
Serie A|Hellas Verona|2014/15,2014/15,Serie A,Hellas Verona,19292,29793,8176,366549,13,38,46,11,13,14,49,65,-16
Serie A|Hellas Verona|2014/15,2014/15,Serie A,Hellas Verona,19292,29793,8176,366549,14,19,26,7,5,7,27,30,-3
Serie A|Hellas Verona|2014/15,2014/15,Serie A,Hellas Verona,19292,29793,8176,366549,13,19,20,4,8,7,22,35,-13
Serie A|Palermo|2014/15,2014/15,Serie A,Palermo,16976,29832,12000,322542,11,38,49,12,13,13,53,55,-2
Serie A|Palermo|2014/15,2014/15,Serie A,Palermo,16976,29832,12000,322542,10,19,30,8,6,5,30,25,5
Serie A|Palermo|2014/15,2014/15,Serie A,Palermo,16976,29832,12000,322542,14,19,19,4,7,8,23,30,-7
Serie A|AC Cesena|2014/15,2014/15,Serie A,AC Cesena,16891,23661,13000,320929,19,38,24,4,12,22,36,73,-37
Serie A|AC Cesena|2014/15,2014/15,Serie A,AC Cesena,16891,23661,13000,320929,20,19,16,3,7,9,19,31,-12
Serie A|AC Cesena|2014/15,2014/15,Serie A,AC Cesena,16891,23661,13000,320929,19,19,8,1,5,13,17,42,-25
Serie A|Torino|2014/15,2014/15,Serie A,Torino,16449,26000,4237,312525,9,38,54,14,12,12,48,44,4
Serie A|Torino|2014/15,2014/15,Serie A,Torino,16449,26000,4237,312525,7,19,31,8,7,4,25,14,11
Serie A|Torino|2014/15,2014/15,Serie A,Torino,16449,26000,4237,312525,9,19,23,6,5,8,23,30,-7
Serie A|Atalanta|2014/15,2014/15,Serie A,Atalanta,14716,22074,10000,279612,17,38,37,7,16,15,38,57,-19
Serie A|Atalanta|2014/15,2014/15,Serie A,Atalanta,14716,22074,10000,279612,18,19,19,4,7,8,22,33,-11
Serie A|Atalanta|2014/15,2014/15,Serie A,Atalanta,14716,22074,10000,279612,16,19,18,3,9,7,16,24,-8
Serie A|Sassuolo|2014/15,2014/15,Serie A,Sassuolo,12460,15000,10686,236743,12,38,49,12,13,13,49,57,-8
Serie A|Sassuolo|2014/15,2014/15,Serie A,Sassuolo,12460,15000,10686,236743,11,19,29,7,8,4,25,22,3
Serie A|Sassuolo|2014/15,2014/15,Serie A,Sassuolo,12460,15000,10686,236743,12,19,20,5,5,9,24,35,-11
Serie A|Parma|2014/15,2014/15,Serie A,Parma,11891,14264,9000,225936,20,38,19,6,8,24,33,75,-42
Serie A|Parma|2014/15,2014/15,Serie A,Parma,11891,14264,9000,225936,17,19,19,5,4,10,19,27,-8
Serie A|Parma|2014/15,2014/15,Serie A,Parma,11891,14264,9000,225936,20,19,7,1,4,14,14,48,-34
Serie A|Chievo|2014/15,2014/15,Serie A,Chievo,11458,25000,5000,217700,14,38,44,10,14,14,28,40,-12
Serie A|Chievo|2014/15,2014/15,Serie A,Chievo,11458,25000,5000,217700,16,19,22,4,10,5,16,18,-2
Serie A|Chievo|2014/15,2014/15,Serie A,Chievo,11458,25000,5000,217700,10,19,22,6,4,9,12,22,-10
Serie A|Cagliari|2014/15,2014/15,Serie A,Cagliari,10757,21000,5000,204387,18,38,34,8,10,20,48,68,-20
Serie A|Cagliari|2014/15,2014/15,Serie A,Cagliari,10757,21000,5000,204387,19,19,16,4,4,11,24,36,-12
Serie A|Cagliari|2014/15,2014/15,Serie A,Cagliari,10757,21000,5000,204387,15,19,18,4,6,9,24,32,-8
Serie A|Udinese|2014/15,2014/15,Serie A,Udinese,10333,24900,6000,196336,16,38,41,10,11,17,43,56,-13
Serie A|Udinese|2014/15,2014/15,Serie A,Udinese,10333,24900,6000,196336,15,19,23,6,5,8,26,29,-3
Serie A|Udinese|2014/15,2014/15,Serie A,Udinese,10333,24900,6000,196336,17,19,18,4,6,9,17,27,-10
Serie A|Empoli|2014/15,2014/15,Serie A,Empoli,9671,15000,1900,183752,15,38,42,8,18,12,46,52,-6
Serie A|Empoli|2014/15,2014/15,Serie A,Empoli,9671,15000,1900,183752,13,19,26,6,8,5,26,22,4
Serie A|Empoli|2014/15,2014/15,Serie A,Empoli,9671,15000,1900,183752,18,19,16,2,10,7,20,30,-10
Scottish Premiership|Celtic|2014/15,2014/15,Scottish Premiership,Celtic,44585,55638,40633,847112,1,38,92,29,5,4,84,17,67
Scottish Premiership|Celtic|2014/15,2014/15,Scottish Premiership,Celtic,44585,55638,40633,847112,1,19,47,15,2,2,50,8,42
Scottish Premiership|Celtic|2014/15,2014/15,Scottish Premiership,Celtic,44585,55638,40633,847112,1,19,45,14,3,2,34,9,25
Scottish Premiership|Aberdeen|2014/15,2014/15,Scottish Premiership,Aberdeen,13359,19051,10330,253816,2,38,75,23,6,9,57,33,24
Scottish Premiership|Aberdeen|2014/15,2014/15,Scottish Premiership,Aberdeen,13359,19051,10330,253816,2,19,39,12,3,4,32,15,17
Scottish Premiership|Aberdeen|2014/15,2014/15,Scottish Premiership,Aberdeen,13359,19051,10330,253816,2,19,36,11,3,5,25,18,7
Scottish Premiership|Dundee United|2014/15,2014/15,Scottish Premiership,Dundee United,8113,12964,5243,154151,5,38,56,17,5,16,58,56,2
Scottish Premiership|Dundee United|2014/15,2014/15,Scottish Premiership,Dundee United,8113,12964,5243,154151,3,19,38,12,2,5,32,20,12
Scottish Premiership|Dundee United|2014/15,2014/15,Scottish Premiership,Dundee United,8113,12964,5243,154151,11,19,18,5,3,11,26,36,-10
Scottish Premiership|Dundee|2014/15,2014/15,Scottish Premiership,Dundee,6966,11447,5017,139321,8,38,45,11,12,15,46,57,-11
Scottish Premiership|Dundee|2014/15,2014/15,Scottish Premiership,Dundee,6966,11447,5017,139321,9,20,23,5,8,7,25,27,-2
Scottish Premiership|Dundee|2014/15,2014/15,Scottish Premiership,Dundee,6966,11447,5017,139321,7,18,22,6,4,8,21,30,-9
Scottish Premiership|St Johnstone|2014/15,2014/15,Scottish Premiership,St Johnstone,4592,7384,2531,87248,4,38,57,16,9,13,34,34,0
Scottish Premiership|St Johnstone|2014/15,2014/15,Scottish Premiership,St Johnstone,4592,7384,2531,87248,6,19,29,8,5,6,19,17,2
Scottish Premiership|St Johnstone|2014/15,2014/15,Scottish Premiership,St Johnstone,4592,7384,2531,87248,4,19,28,8,4,7,15,17,-2
Scottish Premiership|Motherwell|2014/15,2014/15,Scottish Premiership,Motherwell,4286,7740,3193,81428,11,38,36,10,6,22,38,63,-25
Scottish Premiership|Motherwell|2014/15,2014/15,Scottish Premiership,Motherwell,4286,7740,3193,81428,8,19,26,7,5,7,23,21,2
Scottish Premiership|Motherwell|2014/15,2014/15,Scottish Premiership,Motherwell,4286,7740,3193,81428,12,19,10,3,1,15,15,42,-27
Scottish Premiership|St Mirren|2014/15,2014/15,Scottish Premiership,St Mirren,3869,5784,2511,73511,12,38,30,9,3,26,30,66,-36
Scottish Premiership|St Mirren|2014/15,2014/15,Scottish Premiership,St Mirren,3869,5784,2511,73511,12,19,11,3,2,14,14,30,-16
Scottish Premiership|St Mirren|2014/15,2014/15,Scottish Premiership,St Mirren,3869,5784,2511,73511,9,19,19,6,1,12,16,36,-20
Scottish Premiership|Kilmarnock|2014/15,2014/15,Scottish Premiership,Kilmarnock,4076,5329,2793,73375,10,38,41,11,8,19,44,59,-15
Scottish Premiership|Kilmarnock|2014/15,2014/15,Scottish Premiership,Kilmarnock,4076,5329,2793,73375,10,18,22,7,1,10,23,27,-4
Scottish Premiership|Kilmarnock|2014/15,2014/15,Scottish Premiership,Kilmarnock,4076,5329,2793,73375,8,20,19,4,7,9,21,32,-11
Scottish Premiership|Inverness Cali|2014/15,2014/15,Scottish Premiership,Inverness Cali,3733,6614,2426,70919,3,38,65,19,8,11,52,42,10
Scottish Premiership|Inverness Cali|2014/15,2014/15,Scottish Premiership,Inverness Cali,3733,6614,2426,70919,4,19,36,10,6,3,29,19,10
Scottish Premiership|Inverness Cali|2014/15,2014/15,Scottish Premiership,Inverness Cali,3733,6614,2426,70919,3,19,29,9,2,8,23,23,0
Scottish Premiership|Ross County|2014/15,2014/15,Scottish Premiership,Ross County,3525,5693,2790,66969,9,38,44,12,8,18,46,63,-17
Scottish Premiership|Ross County|2014/15,2014/15,Scottish Premiership,Ross County,3525,5693,2790,66969,11,19,21,7,-,12,21,31,-10
Scottish Premiership|Ross County|2014/15,2014/15,Scottish Premiership,Ross County,3525,5693,2790,66969,5,19,23,5,8,6,25,32,-7
Scottish Premiership|Partick Thistle|2014/15,2014/15,Scottish Premiership,Partick Thistle,3402,5776,365,64634,7,38,46,12,10,16,48,44,4
Scottish Premiership|Partick Thistle|2014/15,2014/15,Scottish Premiership,Partick Thistle,3402,5776,365,64634,7,19,28,8,4,7,32,22,10
Scottish Premiership|Partick Thistle|2014/15,2014/15,Scottish Premiership,Partick Thistle,3402,5776,365,64634,10,19,18,4,6,9,16,22,-6
Scottish Premiership|Hamilton Academical|2014/15,2014/15,Scottish Premiership,Hamilton Academical,2877,6007,1544,54656,6,38,53,15,8,15,50,53,-3
Scottish Premiership|Hamilton Academical|2014/15,2014/15,Scottish Premiership,Hamilton Academical,2877,6007,1544,54656,5,19,30,8,6,5,30,20,10
Scottish Premiership|Hamilton Academical|2014/15,2014/15,Scottish Premiership,Hamilton Academical,2877,6007,1544,54656,6,19,23,7,2,10,20,33,-13
Premier League|Manchester United|2015/16,2015/16,Premier League,Manchester United,75286,75415,74363,1430430,5,38,66,19,9,10,49,35,14
Premier League|Manchester United|2015/16,2015/16,Premier League,Manchester United,75286,75415,74363,1430430,2,19,41,12,5,2,27,9,18
Premier League|Manchester United|2015/16,2015/16,Premier League,Manchester United,75286,75415,74363,1430430,9,19,25,7,4,8,22,26,-4
Premier League|Arsenal|2015/16,2015/16,Premier League,Arsenal,59944,60084,59257,1138934,2,38,71,20,11,7,65,36,29
Premier League|Arsenal|2015/16,2015/16,Premier League,Arsenal,59944,60084,59257,1138934,3,19,40,12,4,3,31,11,20
Premier League|Arsenal|2015/16,2015/16,Premier League,Arsenal,59944,60084,59257,1138934,3,19,31,8,7,4,34,25,9
Premier League|Manchester City|2015/16,2015/16,Premier League,Manchester City,54041,54693,53052,1026776,4,38,66,19,9,10,71,41,30
Premier League|Manchester City|2015/16,2015/16,Premier League,Manchester City,54041,54693,53052,1026776,4,19,38,12,2,5,47,21,26
Premier League|Manchester City|2015/16,2015/16,Premier League,Manchester City,54041,54693,53052,1026776,5,19,28,7,7,5,24,20,4
Premier League|Newcastle United|2015/16,2015/16,Premier League,Newcastle United,49754,52311,46424,945317,18,38,37,9,10,19,44,65,-21
